source_pdf,หน่วยเลือกตั้งที่,หมู่ที่,ตำบล/แขวง/เทศบาล,อำเภอ/เขต,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,เลขพรรค,ชื่อพรรค,จำนวนคะแนนที่ได้,จำนวนคะแนนที่ได้(ตัวเลขดิบ),จำนวนที่ได้(ตัวอักษร),จำนวนคะแนนที่ได้_decision
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18 (บช).pdf,2,3.0,ตำบลเวียง,อำเภอฝาง,275.0,14.0,18.0,53.0,ไทยพิทักษ์ธรรม,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18 (บช).pdf,2,3.0,ตำบลเวียง,อำเภอฝาง,275.0,14.0,18.0,54.0,ความหวังใหม่,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18 (บช).pdf,2,3.0,ตำบลเวียง,อำเภอฝาง,275.0,14.0,18.0,55.0,ไทยรวมไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18 (บช).pdf,2,3.0,ตำบลเวียง,อำเภอฝาง,275.0,14.0,18.0,56.0,เพื่อบ้านเมือง,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18 (บช).pdf,2,3.0,ตำบลเวียง,อำเภอฝาง,275.0,14.0,18.0,57.0,พลังไทยรักชาติ,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,1.0,ไทยภักดีทวี,2.0,2,สองคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,2.0,เพื่อชาติไทย,2.0,2,สองคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,3.0,ใหม่,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,4.0,มิติใหม่,2.0,2,สองคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,5.0,รวมใจไทย,6.0,6,หกคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,6.0,รวมไทยสร้างชาติ,4.0,4,สี่คะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,7.0,พลวัต,2.0,2,สองคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,8.0,ประชาธิปไตยใหม่,1.0,1,หนึ่งคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,9.0,เพื่อไทย,80.0,80,แปดสิบคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,10.0,ทางเลือกใหม่,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,11.0,เศรษฐกิจ,10.0,10,สิบคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,12.0,เสรีรวมไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,13.0,รวมพลังประชาชน,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,14.0,ท้องที่ไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,15.0,อนาคตไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,16.0,พลังเพื่อไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,17.0,ไทยชนะ,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,18.0,พลังสังคมใหม่,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,19.0,สังคมประชาธิปไตยไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,20.0,ฟิวชั่น,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,21.0,ไทรวมพลัง,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,22.0,ก้าวอิสระ,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,23.0,ปวงชนไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,24.0,วิชชั่นใหม่,3.0,3,สามคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,25.0,เพื่อชีวิตใหม่,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,26.0,คลองไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,27.0,ประชาธิปัตย์,13.0,13,สิบสามคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,28.0,ไทยก้าวหน้า,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,29.0,ไทยภักดี,1.0,1,หนึ่งคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,30.0,แรงงานสร้างชาติ,1.0,1,หนึ่งคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,31.0,ประชากรไทย,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,32.0,ครูไทยเพื่อประชาชน,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,33.0,ประชาชาติ,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 20/สส. 5ทับ18 (บช).pdf,20,18.0,ตำบลเวียง,อำเภอฝาง,310.0,9.0,11.0,34.0,สร้างอนาคตไทย,2.0,2,สองคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,1.0,ไทยภักดีทวี,,,,missing
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,2.0,เพื่อชาติไทย,5.0,5,ห้าคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,3.0,ใหม่,,,,missing
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,4.0,มิติใหม่,,,,missing
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,5.0,รวมใจไทย,8.0,8,แปดคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,6.0,รวมไทยสร้างชาติ,3.0,3,สามคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,7.0,พลวัต,,,,missing
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,8.0,ประชาธิปไตยใหม่,1.0,1,หนึ่งคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,9.0,เพื่อไทย,45.0,45,สี่สิบห้าคะแนน,numeric_text_agree
อำเภอฝาง/ตำบลเวียง/หน่วยเลือกตั้งที่ 18/สส. 5ทับ18 (บช).pdf,18,16.0,ตำบลเวียง,อำเภอฝาง,154.0,11.0,8.0,10.0,ทางเลือกใหม่,1.0,1,หนึ่งคะแนน,numeric_text_agree
