source_pdf,หน่วยเลือกตั้งที่,หมู่ที่,ตำบล/แขวง/เทศบาล,อำเภอ/เขต,จำนวนผู้มีสิทธิ,จำนวนผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หมายเลขผู้สมัคร,ชื่อผู้สมัคร,สังกัดพรรคการเมือง,จำนวนคะแนนที่ได้,จำนวนคะแนนที่ได้(ตัวเลขดิบ),จำนวนที่ได้(ตัวอักษร),จำนวนคะแนนที่ได้_decision
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,1.0,นายอดุลย์ บุญใส,ภูมิใจไทย,9.0,9,เก้า,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,2.0,นายสมดุลย์ อุตเจริญ,ประชาชน,19.0,19,สิบเก้า,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,3.0,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,3.0,3,สาม,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,4.0,นายสันติ ตันสุขชัย,ก้าวอิสระ,1.0,1,หนึ่ง,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,5.0,นายกาญจน์ คูเจริญชัยกุล,กล้าธรรม,77.0,77,เจ็ดสิบเจ็ด,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,6.0,นายนิกร วุฒินันชัย,เพื่อไทย,99.0,9,เก้าสิบเก้า,conflict_prefer_text
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,7.0,นายไกร ดาบธรรม,พลังประชารัฐ,28.0,28,ยี่สิบแปด,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,8.0,นายพิสิณฑ์ อุปนันท์,เศรษฐกิจ,2.0,2,สอง,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 17/สส. 5ทับ18.pdf,17,15.0,ตำบลแม่คะ,อำเภอฝาง,323.0,219.0,203.0,13.0,3.0,9.0,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,9.0,9,เก้า,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,1.0,นายอดุลย์ บุญใส,ภูมิใจไทย,10.0,10,สิบ,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,2.0,นายสมดุลย์ อุดเจริญ,ประชาชน,90.0,90,เก้าสิบ,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,3.0,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,9.0,9,เก้า,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,4.0,นายสันติ ตันสุข,ก้าวอิสระ,6.0,6,หก,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,5.0,นายกรุณย์ คูเจริญชัยกุล,กล้าธรรม,128.0,128,หนึ่งร้อยยี่สิบแปด,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,6.0,นายนิธิกร วุฒินันชัย,เพื่อไทย,76.0,76,เจ็ดสิบหก,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,7.0,นายไกร ดาบธรรม,พลังประชารัฐ,63.0,63,หกสิบสาม,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,8.0,นายพิสิณห์ อุปนันท์,เศรษฐกิจ,4.0,4,สี่,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 16/สส. 5ทับ18.pdf,16,14.0,ตำบลแม่คะ,อำเภอฝาง,731.0,423.0,381.0,36.0,6.0,9.0,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,2.0,2,สอง,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,1.0,นายอดุลย์ บุญใส,ภูมิใจไทย,26.0,26,ยี่สิบหก,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,2.0,นายสมดุลย์ อุดเจริญ,ประชาชน,83.0,83,แปดสิบสาม,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,3.0,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2.0,2,สอง,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,4.0,นายสันติ ตันสุขข์,ก้าวอิสระ,5.0,5,ห้า,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,5.0,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,200.0,200,สองร้อย,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,6.0,นายนิธิกร วุฒินัย,เพื่อไทย,59.0,59,ห้าสิบเก้า,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,7.0,นายไกร ดาบธรรม,พลังประชารัฐ,53.0,53,ห้าสิบสาม,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,8.0,นายพิสิณณ์ อุปนันท์,เศรษฐกิจ,3.0,3,สาม,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 2/สส. 5ทับ18.pdf,2,2.0,ตำบลแม่คะ,อำเภอฝาง,655.0,466.0,436.0,7.0,23.0,9.0,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,5.0,5,ห้า,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,1.0,นายอดุลย์ บุญใส,ภูมิใจไทย,11.0,11,สิบเอ็ด,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,2.0,นายสมดุลย์ อุดเจริญ,ประชาชน,62.0,62,หกสิบสอง,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,3.0,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2.0,2,สอง,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,4.0,นายสันติ ตันสุทัศ,ก้าวอิสระ,2.0,2,สอง,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,5.0,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,77.0,77,เจ็ดสิบเจ็ด,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,6.0,นายนิธิกร วุฒินันชัย,เพื่อไทย,50.0,50,ห้าสิบ,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,7.0,นายไกร ดาบธรรม,พลังประชารัฐ,70.0,70,เจ็ดสิบ,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,8.0,นายพิสิณห์ อุปนันท์,เศรษฐกิจ,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 15/สส. 5ทับ18.pdf,8,3.0,ตำบลแม่คะ,อำเภอฝาง,360.0,360.0,258.0,4.0,5.0,9.0,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,7.0,7,เจ็ด,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 14/สส. 5ทับ18.pdf,14,12.0,ตำบลแม่คะ,อำเภอฝาง,241.0,206.0,197.0,7.0,2.0,1.0,นายอดุลย์ บุญใส,ภูมิใจไทย,6.0,6,หก,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 14/สส. 5ทับ18.pdf,14,12.0,ตำบลแม่คะ,อำเภอฝาง,241.0,206.0,197.0,7.0,2.0,2.0,นายสมดุลย์ อุตเจริญ,ประชาชน,18.0,18,สิบแปด,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 14/สส. 5ทับ18.pdf,14,12.0,ตำบลแม่คะ,อำเภอฝาง,241.0,206.0,197.0,7.0,2.0,3.0,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 14/สส. 5ทับ18.pdf,14,12.0,ตำบลแม่คะ,อำเภอฝาง,241.0,206.0,197.0,7.0,2.0,4.0,นายสันติ ตันสุข,ก้าวอิสระ,0.0,0,ศูนย์,numeric_only
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 14/สส. 5ทับ18.pdf,14,12.0,ตำบลแม่คะ,อำเภอฝาง,241.0,206.0,197.0,7.0,2.0,5.0,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,83.0,83,แปดสิบสาม,numeric_text_agree
อำเภอฝาง/ตำบลแม่คะ/หน่วยเลือกตั้งที่ 14/สส. 5ทับ18.pdf,14,12.0,ตำบลแม่คะ,อำเภอฝาง,241.0,206.0,197.0,7.0,2.0,6.0,นายนิธิกร วุฒินัย,เพื่อไทย,80.0,80,แปดสิบ,numeric_text_agree
